id,string,data,float64
576754,Dmitry,2026-11-08,243.467
576755,Dmitry,2026-11-02,921
576779,Dmitry,2026-11-03,923.27
576872,Dmitry,2026-11-06,349.667
576876,Dmitry,2026-11-05,630.832
576895,Dmitry,2026-11-07,112.761
576968,Dmitry,2026-11-03,6.85601
577012,Dmitry,2026-11-05,230.261
577043,Dmitry,2026-11-07,249.206
577076,Dmitry,2026-11-04,120.962
577100,Dmitry,2026-11-06,773.604
577195,Dmitry,2026-11-04,853.765
577217,Dmitry,2026-11-05,511.488
577228,Dmitry,2026-11-09,56.5053
577262,Dmitry,2026-11-04,87.8006
577306,Dmitry,2026-11-07,599.426
577455,Dmitry,2026-11-07,792.209
577461,Dmitry,2026-11-06,30.9392
577469,Dmitry,2026-11-06,738.157
577479,Dmitry,2026-11-04,104.307
577503,Dmitry,2026-11-01,792.164
577529,Dmitry,2026-11-02,946.823
577531,Dmitry,2026-11-08,84.6294
577534,Dmitry,2026-11-08,412.162
577575,Dmitry,2026-11-02,881.983
577615,Dmitry,2026-11-08,306.244
577616,Dmitry,2026-11-01,501.558
577653,Dmitry,2026-11-07,423.093
577656,Dmitry,2026-11-02,89.4801
577699,Dmitry,2026-11-08,188.746
577748,Dmitry,2026-11-10,574.565
577766,Dmitry,2026-11-05,606.875
577785,Dmitry,2026-11-06,629.071
577808,Dmitry,2026-11-10,799.866
577843,Dmitry,2026-11-08,190.287
577869,Dmitry,2026-11-08,397.784
577886,Dmitry,2026-11-07,933.528
577931,Dmitry,2026-11-08,604.984
577991,Dmitry,2026-11-09,347.15
578036,Dmitry,2026-11-06,904.664
578134,Dmitry,2026-11-08,609.705
578165,Dmitry,2026-11-06,662.339
578175,Dmitry,2026-11-02,45.1766
578198,Dmitry,2026-11-01,184.696
578241,Dmitry,2026-11-02,188.415
578271,Dmitry,2026-11-05,971.289
578319,Dmitry,2026-11-10,297.017
578332,Dmitry,2026-11-10,228.476
578340,Dmitry,2026-11-01,880.902
578403,Dmitry,2026-11-03,944.876
578410,Dmitry,2026-11-09,426.341
578445,Dmitry,2026-11-07,403.435
578491,Dmitry,2026-11-10,985.085
578554,Dmitry,2026-11-05,425.981
578558,Dmitry,2026-11-10,724.011
578570,Dmitry,2026-11-02,545.294
578603,Dmitry,2026-11-07,763.47
578628,Dmitry,2026-11-10,301.271
578645,Dmitry,2026-11-06,563.289
578661,Dmitry,2026-11-04,20.9693
578694,Dmitry,2026-11-03,677.404
578696,Dmitry,2026-11-05,721.942
578716,Dmitry,2026-11-06,755.469
578719,Dmitry,2026-11-10,10.9476
578733,Dmitry,2026-11-05,575.086
578813,Dmitry,2026-11-07,456.125
578831,Dmitry,2026-11-01,150.795
578851,Dmitry,2026-11-07,675.184
578857,Dmitry,2026-11-03,60.8946
578858,Dmitry,2026-11-08,403.865
578882,Dmitry,2026-11-03,110.439
578934,Dmitry,2026-11-08,494.383
578951,Dmitry,2026-11-07,577.91
578962,Dmitry,2026-11-01,175.031
579001,Dmitry,2026-11-01,319.093
579166,Dmitry,2026-11-05,457.462
579336,Dmitry,2026-11-05,274.559
579345,Dmitry,2026-11-03,768.308
579367,Dmitry,2026-11-05,926.375
579389,Dmitry,2026-11-04,48.4926
579413,Dmitry,2026-11-05,82.2902
579431,Dmitry,2026-11-04,915.804
579432,Dmitry,2026-11-10,623.269
579442,Dmitry,2026-11-01,806.702
579480,Dmitry,2026-11-05,466.2
579484,Dmitry,2026-11-01,174.155
579510,Dmitry,2026-11-03,458.136
579586,Dmitry,2026-11-05,430.227
579589,Dmitry,2026-11-08,835.607
579647,Dmitry,2026-11-08,758.451
579686,Dmitry,2026-11-03,677.688
579694,Dmitry,2026-11-07,842.373
579756,Dmitry,2026-11-02,830.615
579834,Dmitry,2026-11-10,207.027
579863,Dmitry,2026-11-06,724.79
579870,Dmitry,2026-11-06,656.464
579875,Dmitry,2026-11-01,576.848
579880,Dmitry,2026-11-08,524.993
579964,Dmitry,2026-11-06,226.221
579974,Dmitry,2026-11-07,87.1453
580037,Dmitry,2026-11-09,274.186
580085,Dmitry,2026-11-03,837.041
580128,Dmitry,2026-11-05,785.249
580137,Dmitry,2026-11-06,888.01
580199,Dmitry,2026-11-05,96.8684
580200,Dmitry,2026-11-08,708.15
580210,Dmitry,2026-11-03,186.91
580227,Dmitry,2026-11-10,341.783
580238,Dmitry,2026-11-04,664.783
580251,Dmitry,2026-11-09,68.2177
580264,Dmitry,2026-11-04,209.754
580313,Dmitry,2026-11-07,344.331
580412,Dmitry,2026-11-01,152.267
580442,Dmitry,2026-11-06,440.137
580443,Dmitry,2026-11-06,871.913
580463,Dmitry,2026-11-01,985.7
580484,Dmitry,2026-11-03,718.921
580485,Dmitry,2026-11-04,260.714
580500,Dmitry,2026-11-03,544.029
580555,Dmitry,2026-11-06,587.939
580613,Dmitry,2026-11-04,687.153
580661,Dmitry,2026-11-05,304.527
580724,Dmitry,2026-11-06,963.283
580735,Dmitry,2026-11-04,239.723
580765,Dmitry,2026-11-06,30.4488
580793,Dmitry,2026-11-08,23.2864
580805,Dmitry,2026-11-04,328.897
580840,Dmitry,2026-11-07,2.81033
580879,Dmitry,2026-11-03,881.246
580892,Dmitry,2026-11-08,208.022
580980,Dmitry,2026-11-02,916.16
580996,Dmitry,2026-11-08,942.518
581005,Dmitry,2026-11-04,457.628
581024,Dmitry,2026-11-08,211.402
581061,Dmitry,2026-11-07,838.267
581082,Dmitry,2026-11-10,388.859
581088,Dmitry,2026-11-05,477.473
581107,Dmitry,2026-11-09,333.203
581172,Dmitry,2026-11-01,99.579
581173,Dmitry,2026-11-03,633.545
581249,Dmitry,2026-11-01,783.597
581301,Dmitry,2026-11-01,509.74
581336,Dmitry,2026-11-01,550.571
581339,Dmitry,2026-11-05,788.872
581355,Dmitry,2026-11-07,130.476
581403,Dmitry,2026-11-08,146.686
581422,Dmitry,2026-11-01,71.8876
581436,Dmitry,2026-11-06,304.974
581462,Dmitry,2026-11-08,569.744
581483,Dmitry,2026-11-02,585.979
581501,Dmitry,2026-11-03,801.598
581521,Dmitry,2026-11-01,203.538
581628,Dmitry,2026-11-09,420.131
581633,Dmitry,2026-11-06,841.179
581644,Dmitry,2026-11-02,992.524
581653,Dmitry,2026-11-10,718.761
581706,Dmitry,2026-11-05,678.591
581755,Dmitry,2026-11-03,940.919
581813,Dmitry,2026-11-10,773.304
581828,Dmitry,2026-11-05,849.057
581831,Dmitry,2026-11-07,728.503
581867,Dmitry,2026-11-06,662.309
581925,Dmitry,2026-11-02,901.152
581986,Dmitry,2026-11-07,864.382
582009,Dmitry,2026-11-05,204
582031,Dmitry,2026-11-06,635.481
582106,Dmitry,2026-11-05,209.924
582109,Dmitry,2026-11-07,712.291
582158,Dmitry,2026-11-01,916.13
582213,Dmitry,2026-11-01,272.512
582278,Dmitry,2026-11-02,544.383
582314,Dmitry,2026-11-03,565.122
582346,Dmitry,2026-11-07,676.884
582360,Dmitry,2026-11-10,614.877
582380,Dmitry,2026-11-04,23.7516
582403,Dmitry,2026-11-01,589.069
582410,Dmitry,2026-11-01,711.953
582425,Dmitry,2026-11-10,998.577
582444,Dmitry,2026-11-07,570.513
582482,Dmitry,2026-11-08,171.526
582497,Dmitry,2026-11-05,595.488
582529,Dmitry,2026-11-02,228.862
582609,Dmitry,2026-11-01,13.2354
582625,Dmitry,2026-11-04,664.324
582645,Dmitry,2026-11-06,106.438
582678,Dmitry,2026-11-10,7.68905
582693,Dmitry,2026-11-10,801.209
582723,Dmitry,2026-11-09,63.839
582737,Dmitry,2026-11-10,519.401
582738,Dmitry,2026-11-10,252.302
582746,Dmitry,2026-11-01,925.547
582763,Dmitry,2026-11-05,909.108
582792,Dmitry,2026-11-04,524.311
582809,Dmitry,2026-11-01,613.114
582817,Dmitry,2026-11-05,587.746
582818,Dmitry,2026-11-04,471.177
582834,Dmitry,2026-11-01,343.609
582871,Dmitry,2026-11-09,525.95
582879,Dmitry,2026-11-06,103.585
582899,Dmitry,2026-11-06,856.889
582910,Dmitry,2026-11-05,880.363
582918,Dmitry,2026-11-02,491.875
582957,Dmitry,2026-11-10,556.775
583002,Dmitry,2026-11-01,632.621
583034,Dmitry,2026-11-05,798.878
583041,Dmitry,2026-11-07,440.985
583060,Dmitry,2026-11-02,640.483
583070,Dmitry,2026-11-05,294.738
583071,Dmitry,2026-11-01,141.078
583080,Dmitry,2026-11-01,909.873
583097,Dmitry,2026-11-03,839.106
583135,Dmitry,2026-11-10,148.711
583149,Dmitry,2026-11-07,419.908
583171,Dmitry,2026-11-05,608.377
583175,Dmitry,2026-11-08,758.041
583178,Dmitry,2026-11-07,277.643
583181,Dmitry,2026-11-06,735.232
583203,Dmitry,2026-11-06,836.932
583228,Dmitry,2026-11-01,150.457
583264,Dmitry,2026-11-05,276.497
583265,Dmitry,2026-11-08,607.689
583294,Dmitry,2026-11-09,174.495
583305,Dmitry,2026-11-04,649.517
583327,Dmitry,2026-11-07,581.223
583355,Dmitry,2026-11-02,281.223
583360,Dmitry,2026-11-07,211.153
583400,Dmitry,2026-11-02,509.766
583449,Dmitry,2026-11-06,559.216
583476,Dmitry,2026-11-08,550.826
583487,Dmitry,2026-11-02,905.632
583492,Dmitry,2026-11-06,451.443
583522,Dmitry,2026-11-01,531.64
583526,Dmitry,2026-11-09,911.109
583528,Dmitry,2026-11-08,735.185
583570,Dmitry,2026-11-01,193.421
583611,Dmitry,2026-11-02,687.482
583618,Dmitry,2026-11-07,3.34699
583675,Dmitry,2026-11-03,140.346
583702,Dmitry,2026-11-07,825.54
583722,Dmitry,2026-11-06,315.851
583728,Dmitry,2026-11-04,443.157
583758,Dmitry,2026-11-06,428.853
583768,Dmitry,2026-11-03,346.623
583825,Dmitry,2026-11-03,801.761
583830,Dmitry,2026-11-02,523.307
583850,Dmitry,2026-11-02,436.99
583858,Dmitry,2026-11-05,900.912
583884,Dmitry,2026-11-02,693.772
583891,Dmitry,2026-11-02,577.574
583894,Dmitry,2026-11-02,314.247
583951,Dmitry,2026-11-03,16.6043
583980,Dmitry,2026-11-07,593.161
583986,Dmitry,2026-11-04,710.281
584001,Dmitry,2026-11-02,817.976
584031,Dmitry,2026-11-02,874.151
584036,Dmitry,2026-11-05,67.304
584052,Dmitry,2026-11-06,641.859
584130,Dmitry,2026-11-07,149.362
584215,Dmitry,2026-11-08,470.332
584241,Dmitry,2026-11-03,582.027
584322,Dmitry,2026-11-04,987.593
584349,Dmitry,2026-11-04,65.1194
584354,Dmitry,2026-11-08,971.962
584395,Dmitry,2026-11-08,492.007
584404,Dmitry,2026-11-05,442.428
584417,Dmitry,2026-11-08,587.021
584441,Dmitry,2026-11-08,741.691
584449,Dmitry,2026-11-07,169.676
584451,Dmitry,2026-11-05,732.336
584507,Dmitry,2026-11-05,443.226
584541,Dmitry,2026-11-02,381.562
584582,Dmitry,2026-11-01,303.011
584631,Dmitry,2026-11-06,422.264
584635,Dmitry,2026-11-01,188.325
584652,Dmitry,2026-11-03,91.0679
584694,Dmitry,2026-11-07,957.389
584714,Dmitry,2026-11-03,759.222
584756,Dmitry,2026-11-07,565.106
584764,Dmitry,2026-11-02,53.5088
584773,Dmitry,2026-11-09,101.154
584781,Dmitry,2026-11-03,615.982
584792,Dmitry,2026-11-03,117.004
584834,Dmitry,2026-11-10,57.5614
584847,Dmitry,2026-11-01,198.632
584933,Dmitry,2026-11-01,933.696
584994,Dmitry,2026-11-01,605.563
585040,Dmitry,2026-11-06,814.866
585063,Dmitry,2026-11-07,732.465
585115,Dmitry,2026-11-08,325.329
585134,Dmitry,2026-11-10,77.3467
585234,Dmitry,2026-11-09,530.896
585281,Dmitry,2026-11-05,318.727
585325,Dmitry,2026-11-04,806.082
585361,Dmitry,2026-11-07,947.669
585392,Dmitry,2026-11-05,994.123
585427,Dmitry,2026-11-10,546.039
585438,Dmitry,2026-11-08,652.744
585465,Dmitry,2026-11-02,257.604
585476,Dmitry,2026-11-03,923.947
585502,Dmitry,2026-11-08,763.565
585526,Dmitry,2026-11-01,214.942
585563,Dmitry,2026-11-09,761.539
585609,Dmitry,2026-11-06,211.648
585686,Dmitry,2026-11-03,681.769
585694,Dmitry,2026-11-01,923.059
585711,Dmitry,2026-11-04,319.932
585720,Dmitry,2026-11-08,122.294
585744,Dmitry,2026-11-01,284.506
585808,Dmitry,2026-11-03,440.9
585811,Dmitry,2026-11-02,554.579
585877,Dmitry,2026-11-06,722.394
585902,Dmitry,2026-11-04,617.206
585903,Dmitry,2026-11-10,340.585
585924,Dmitry,2026-11-10,693.623
585985,Dmitry,2026-11-04,321.749
586002,Dmitry,2026-11-07,904.787
586003,Dmitry,2026-11-06,507.478
586026,Dmitry,2026-11-05,527.394
586039,Dmitry,2026-11-05,120.674
586042,Dmitry,2026-11-06,543.378
586050,Dmitry,2026-11-10,638.87
586078,Dmitry,2026-11-10,458.535
586124,Dmitry,2026-11-01,922.361
586163,Dmitry,2026-11-01,633.114
586167,Dmitry,2026-11-07,423.756
586170,Dmitry,2026-11-04,471.071
586193,Dmitry,2026-11-09,551.144
586209,Dmitry,2026-11-02,607.838
586268,Dmitry,2026-11-10,997.776
586284,Dmitry,2026-11-01,268.839
586300,Dmitry,2026-11-01,82.961
586344,Dmitry,2026-11-05,602.742
586352,Dmitry,2026-11-08,635.922
586387,Dmitry,2026-11-02,566.53
586521,Dmitry,2026-11-05,315.226
586563,Dmitry,2026-11-01,95.9542
586585,Dmitry,2026-11-02,626.366
586676,Dmitry,2026-11-08,486.935
586705,Dmitry,2026-11-05,543.765
586714,Dmitry,2026-11-06,814.023
586731,Dmitry,2026-11-03,340.668
586740,Dmitry,2026-11-06,786.076
586778,Dmitry,2026-11-08,243.589
586793,Dmitry,2026-11-07,20.226
586797,Dmitry,2026-11-03,370.913
586841,Dmitry,2026-11-06,378.747
586871,Dmitry,2026-11-01,657.924
586891,Dmitry,2026-11-06,747.301
586928,Dmitry,2026-11-03,639.824
586984,Dmitry,2026-11-03,719.401
587026,Dmitry,2026-11-07,300.615
587037,Dmitry,2026-11-07,870.346
587049,Dmitry,2026-11-06,663.094
587066,Dmitry,2026-11-09,618.919
587115,Dmitry,2026-11-08,107.53
587159,Dmitry,2026-11-03,324.027
587172,Dmitry,2026-11-03,357.698
587175,Dmitry,2026-11-04,69.8823
587255,Dmitry,2026-11-05,3.32385
587271,Dmitry,2026-11-05,641.214
587308,Dmitry,2026-11-10,363.212
587313,Dmitry,2026-11-03,295.091
587357,Dmitry,2026-11-09,391.598
587359,Dmitry,2026-11-09,469.53
587365,Dmitry,2026-11-05,13.4637
587367,Dmitry,2026-11-10,952.507
587378,Dmitry,2026-11-05,215.051
587382,Dmitry,2026-11-07,719.424
587387,Dmitry,2026-11-09,533.111
587401,Dmitry,2026-11-06,747.976
587414,Dmitry,2026-11-01,656.647
587416,Dmitry,2026-11-05,340.374
587438,Dmitry,2026-11-10,665.015
587470,Dmitry,2026-11-01,348.641
587491,Dmitry,2026-11-02,936.89
587506,Dmitry,2026-11-03,681.075
587555,Dmitry,2026-11-05,488.726
587565,Dmitry,2026-11-06,781.968
587580,Dmitry,2026-11-01,504.29
587608,Dmitry,2026-11-09,217.368
587622,Dmitry,2026-11-10,653.244
587623,Dmitry,2026-11-07,447.844
587631,Dmitry,2026-11-04,884.09
587638,Dmitry,2026-11-02,919.756
587658,Dmitry,2026-11-06,728.548
587691,Dmitry,2026-11-03,788.83
587716,Dmitry,2026-11-06,493.089
587780,Dmitry,2026-11-09,643.748
587794,Dmitry,2026-11-04,902.102
587868,Dmitry,2026-11-08,145.865
587941,Dmitry,2026-11-06,989.385
587965,Dmitry,2026-11-08,441.456
588005,Dmitry,2026-11-09,79.329
588009,Dmitry,2026-11-09,564.419
588027,Dmitry,2026-11-10,518.079
588060,Dmitry,2026-11-03,271.012
588142,Dmitry,2026-11-01,706.563
588171,Dmitry,2026-11-06,771.365
588238,Dmitry,2026-11-10,298.175
588298,Dmitry,2026-11-02,160.903
588299,Dmitry,2026-11-10,127.233
588303,Dmitry,2026-11-07,350.33
588377,Dmitry,2026-11-07,287.656
588382,Dmitry,2026-11-02,4.18167
588428,Dmitry,2026-11-07,759.478
588456,Dmitry,2026-11-04,644.745
588465,Dmitry,2026-11-06,953.471
588478,Dmitry,2026-11-05,745.561
588505,Dmitry,2026-11-03,489.381
588534,Dmitry,2026-11-01,302.504
588549,Dmitry,2026-11-08,378.388
588552,Dmitry,2026-11-09,344.93
588554,Dmitry,2026-11-10,584.139
588593,Dmitry,2026-11-06,254.771
588659,Dmitry,2026-11-09,339.365
588673,Dmitry,2026-11-03,556.209
588686,Dmitry,2026-11-10,392.369
588692,Dmitry,2026-11-09,137.816
588747,Dmitry,2026-11-02,17.7578
588756,Dmitry,2026-11-05,300.172
588794,Dmitry,2026-11-01,888.656
588865,Dmitry,2026-11-05,956.581
588870,Dmitry,2026-11-08,428.975
588916,Dmitry,2026-11-04,495.747
588970,Dmitry,2026-11-10,344.747
588997,Dmitry,2026-11-01,364.623
589013,Dmitry,2026-11-04,241.498
589014,Dmitry,2026-11-05,873.088
589036,Dmitry,2026-11-09,216.986
589038,Dmitry,2026-11-01,304.2
589048,Dmitry,2026-11-02,261.144
589054,Dmitry,2026-11-05,116.675
589132,Dmitry,2026-11-10,669.291
589140,Dmitry,2026-11-10,48.5739
589186,Dmitry,2026-11-01,921.241
589218,Dmitry,2026-11-08,786.494
589230,Dmitry,2026-11-10,503.263
589387,Dmitry,2026-11-02,423.76
589397,Dmitry,2026-11-10,770.776
589414,Dmitry,2026-11-08,914.288
589461,Dmitry,2026-11-08,388.674
589469,Dmitry,2026-11-08,517.113
589536,Dmitry,2026-11-07,16.9492
589588,Dmitry,2026-11-09,307.91
589620,Dmitry,2026-11-01,309.835
589722,Dmitry,2026-11-08,609.352
589816,Dmitry,2026-11-10,887.768
589840,Dmitry,2026-11-08,355.771
589857,Dmitry,2026-11-09,999.187
589873,Dmitry,2026-11-08,649.669
589885,Dmitry,2026-11-09,777.111
589888,Dmitry,2026-11-05,611.037
589889,Dmitry,2026-11-02,691.52
589922,Dmitry,2026-11-07,10.9169
589928,Dmitry,2026-11-02,844.83
589930,Dmitry,2026-11-09,853.331
589936,Dmitry,2026-11-03,450.93
589945,Dmitry,2026-11-06,600.04
590027,Dmitry,2026-11-06,50.427
590083,Dmitry,2026-11-02,517.417
590111,Dmitry,2026-11-08,819.946
590112,Dmitry,2026-11-04,206.313
590127,Dmitry,2026-11-10,990.753
590145,Dmitry,2026-11-07,121.44
590161,Dmitry,2026-11-01,860.959
590197,Dmitry,2026-11-10,781.662
590289,Dmitry,2026-11-05,654.145
590359,Dmitry,2026-11-07,786.121
590364,Dmitry,2026-11-10,449.609
590371,Dmitry,2026-11-03,620.935
590431,Dmitry,2026-11-02,906.206
590504,Dmitry,2026-11-01,576.768
590547,Dmitry,2026-11-03,152.88
590582,Dmitry,2026-11-02,136.06
590595,Dmitry,2026-11-07,343.86
590633,Dmitry,2026-11-10,139.904
590687,Dmitry,2026-11-09,257.078
590693,Dmitry,2026-11-10,394.734
590707,Dmitry,2026-11-02,748.553
590708,Dmitry,2026-11-08,902.146
590709,Dmitry,2026-11-06,817.742
590713,Dmitry,2026-11-09,128.86
590717,Dmitry,2026-11-09,198.956
590745,Dmitry,2026-11-07,728.271
590774,Dmitry,2026-11-03,969.51
590804,Dmitry,2026-11-01,433.058
590826,Dmitry,2026-11-03,425.904
590894,Dmitry,2026-11-02,264.744
590900,Dmitry,2026-11-04,935.45
591023,Dmitry,2026-11-09,83.7689
591044,Dmitry,2026-11-09,575.971
591047,Dmitry,2026-11-04,529.519
591092,Dmitry,2026-11-03,554.81
591101,Dmitry,2026-11-10,824.145
591130,Dmitry,2026-11-04,426.232
591168,Dmitry,2026-11-10,402.409
591188,Dmitry,2026-11-07,111.168
591249,Dmitry,2026-11-03,146.249
591296,Dmitry,2026-11-03,269.409
591316,Dmitry,2026-11-06,980.33
591317,Dmitry,2026-11-03,57.4425
591323,Dmitry,2026-11-10,599.81
591398,Dmitry,2026-11-09,794.78
591424,Dmitry,2026-11-01,442.442
591452,Dmitry,2026-11-03,458.617
591498,Dmitry,2026-11-03,49.3587
591506,Dmitry,2026-11-04,328.301
591521,Dmitry,2026-11-10,195.821
591547,Dmitry,2026-11-04,943.865
591573,Dmitry,2026-11-06,695.988
591613,Dmitry,2026-11-01,559.216
591627,Dmitry,2026-11-09,786.918
591629,Dmitry,2026-11-03,747.365
591657,Dmitry,2026-11-05,68.2707
591746,Dmitry,2026-11-05,20.1683
591748,Dmitry,2026-11-01,474.025
591766,Dmitry,2026-11-04,14.7201
591794,Dmitry,2026-11-03,397.405
591819,Dmitry,2026-11-03,177.025
591853,Dmitry,2026-11-08,608.513
591855,Dmitry,2026-11-01,599.568
591874,Dmitry,2026-11-01,685.068
591919,Dmitry,2026-11-06,230.789
591931,Dmitry,2026-11-10,53.7748
591938,Dmitry,2026-11-03,882.561
591970,Dmitry,2026-11-05,985.725
591980,Dmitry,2026-11-01,941.992
592010,Dmitry,2026-11-01,497.943
592042,Dmitry,2026-11-09,548.443
592053,Dmitry,2026-11-06,258.688
592096,Dmitry,2026-11-07,382.499
592105,Dmitry,2026-11-08,32.7543
592203,Dmitry,2026-11-03,645.718
592208,Dmitry,2026-11-06,404.393
592226,Dmitry,2026-11-04,958.867
592261,Dmitry,2026-11-08,723.756
592320,Dmitry,2026-11-03,954.203
592322,Dmitry,2026-11-09,806.167
592323,Dmitry,2026-11-07,118.279
592362,Dmitry,2026-11-01,530.296
592373,Dmitry,2026-11-04,682.409
592422,Dmitry,2026-11-05,202.268
592440,Dmitry,2026-11-04,540.39
592486,Dmitry,2026-11-10,391.772
592489,Dmitry,2026-11-04,982.504
592511,Dmitry,2026-11-02,69.3787
592554,Dmitry,2026-11-10,462.295
592605,Dmitry,2026-11-05,748.934
592620,Dmitry,2026-11-09,674.331
592646,Dmitry,2026-11-09,691.419
592708,Dmitry,2026-11-01,416.992
592769,Dmitry,2026-11-10,366.637
592782,Dmitry,2026-11-09,601.083
592826,Dmitry,2026-11-04,694.806
592828,Dmitry,2026-11-07,989.471
592881,Dmitry,2026-11-02,518.099
592911,Dmitry,2026-11-01,168.505
592913,Dmitry,2026-11-01,787.561
593052,Dmitry,2026-11-02,348.222
593263,Dmitry,2026-11-05,141.116
593296,Dmitry,2026-11-04,572.605
593418,Dmitry,2026-11-10,12.1807
593526,Dmitry,2026-11-02,276.468
593548,Dmitry,2026-11-02,586.905
593556,Dmitry,2026-11-05,127
593558,Dmitry,2026-11-03,373.068
593566,Dmitry,2026-11-04,577.619
593584,Dmitry,2026-11-10,955.238
593608,Dmitry,2026-11-07,171.075
593609,Dmitry,2026-11-01,979.88
593652,Dmitry,2026-11-06,924.084
593653,Dmitry,2026-11-09,853.205
593701,Dmitry,2026-11-07,178.228
593703,Dmitry,2026-11-02,617.809
593704,Dmitry,2026-11-10,135.546
593705,Dmitry,2026-11-01,531.065
593709,Dmitry,2026-11-07,347.123
593746,Dmitry,2026-11-08,176.229
593757,Dmitry,2026-11-06,138.422
593799,Dmitry,2026-11-02,251.874
593842,Dmitry,2026-11-03,603.071
593845,Dmitry,2026-11-01,512.56
593850,Dmitry,2026-11-05,656.742
593923,Dmitry,2026-11-10,114.799
593950,Dmitry,2026-11-01,448.003
593985,Dmitry,2026-11-07,209.999
594068,Dmitry,2026-11-05,651.331
594075,Dmitry,2026-11-02,9.90181
594088,Dmitry,2026-11-03,164.426
594103,Dmitry,2026-11-06,897.492
594110,Dmitry,2026-11-05,706.217
594130,Dmitry,2026-11-01,286.824
594137,Dmitry,2026-11-03,278.537
594203,Dmitry,2026-11-07,557.965
594211,Dmitry,2026-11-06,328.607
594224,Dmitry,2026-11-07,904.084
594226,Dmitry,2026-11-06,319.33
594260,Dmitry,2026-11-04,896.086
594277,Dmitry,2026-11-03,375.246
594292,Dmitry,2026-11-10,904.054
594296,Dmitry,2026-11-05,239.798
594417,Dmitry,2026-11-04,348.726
594418,Dmitry,2026-11-04,916.804
594433,Dmitry,2026-11-02,688.941
594493,Dmitry,2026-11-09,129.657
594503,Dmitry,2026-11-07,981.869
594505,Dmitry,2026-11-08,689.026
594569,Dmitry,2026-11-06,206.717
594577,Dmitry,2026-11-03,673.843
594685,Dmitry,2026-11-10,705.211
594695,Dmitry,2026-11-10,182.673
594714,Dmitry,2026-11-04,913.979
594727,Dmitry,2026-11-02,691.293
594762,Dmitry,2026-11-03,229.355
594793,Dmitry,2026-11-02,147.939
594821,Dmitry,2026-11-09,503.128
594833,Dmitry,2026-11-08,261.895
594897,Dmitry,2026-11-04,644.16
594964,Dmitry,2026-11-06,835.54
594972,Dmitry,2026-11-06,512.895
594987,Dmitry,2026-11-03,830.565
595012,Dmitry,2026-11-06,558.801
595021,Dmitry,2026-11-01,514.63
595025,Dmitry,2026-11-03,388.085
595041,Dmitry,2026-11-09,443.532
595067,Dmitry,2026-11-05,689.496
595181,Dmitry,2026-11-06,308.045
595188,Dmitry,2026-11-06,491.672
595191,Dmitry,2026-11-10,219.263
595232,Dmitry,2026-11-02,124.129
595265,Dmitry,2026-11-04,611.834
595280,Dmitry,2026-11-03,254.26
595303,Dmitry,2026-11-09,73.5821
595312,Dmitry,2026-11-03,270.742
595321,Dmitry,2026-11-07,631.306
595363,Dmitry,2026-11-08,776.905
595432,Dmitry,2026-11-09,847.462
595438,Dmitry,2026-11-05,661.432
595482,Dmitry,2026-11-03,701.926
595484,Dmitry,2026-11-07,579.668
595499,Dmitry,2026-11-09,748.907
595522,Dmitry,2026-11-07,75.5927
595587,Dmitry,2026-11-04,904.542
595665,Dmitry,2026-11-05,747.352
595692,Dmitry,2026-11-01,941.223
595707,Dmitry,2026-11-03,566.944
595739,Dmitry,2026-11-08,746.53
595747,Dmitry,2026-11-02,765.14
595833,Dmitry,2026-11-09,797.22
595837,Dmitry,2026-11-09,63.1741
595847,Dmitry,2026-11-04,898.512
595849,Dmitry,2026-11-09,32.7157
595894,Dmitry,2026-11-07,546.029
595896,Dmitry,2026-11-10,373.456
595912,Dmitry,2026-11-09,800.478
595924,Dmitry,2026-11-05,707.563
595927,Dmitry,2026-11-07,62.5014
595937,Dmitry,2026-11-02,440.508
595950,Dmitry,2026-11-07,142.035
595957,Dmitry,2026-11-01,487.069
595964,Dmitry,2026-11-02,579.74
595977,Dmitry,2026-11-10,738.493
596044,Dmitry,2026-11-10,331.191
596056,Dmitry,2026-11-08,715.405
596142,Dmitry,2026-11-06,417.343
596174,Dmitry,2026-11-04,151.171
596190,Dmitry,2026-11-01,169.126
596234,Dmitry,2026-11-01,329.777
596240,Dmitry,2026-11-05,459.807
596243,Dmitry,2026-11-08,282.161
596272,Dmitry,2026-11-01,625.411
596286,Dmitry,2026-11-01,412.157
596287,Dmitry,2026-11-03,570.235
596314,Dmitry,2026-11-04,129.684
596351,Dmitry,2026-11-09,182.846
596413,Dmitry,2026-11-03,787.215
596438,Dmitry,2026-11-04,216.751
596442,Dmitry,2026-11-05,510.765
596467,Dmitry,2026-11-10,427.209
596483,Dmitry,2026-11-09,520.097
596503,Dmitry,2026-11-09,580.291
596525,Dmitry,2026-11-03,649.915
596527,Dmitry,2026-11-03,12.5358
596630,Dmitry,2026-11-03,776.203
596635,Dmitry,2026-11-01,910.872
596649,Dmitry,2026-11-07,47.3925
596658,Dmitry,2026-11-02,138.757
596671,Dmitry,2026-11-01,806.077
596694,Dmitry,2026-11-07,216.398
596734,Dmitry,2026-11-08,843.501
596781,Dmitry,2026-11-05,176.526
597106,Dmitry,2026-11-04,344.809
597136,Dmitry,2026-11-06,476.413
597180,Dmitry,2026-11-03,312.653
597205,Dmitry,2026-11-08,726.647
597206,Dmitry,2026-11-07,827.19
597236,Dmitry,2026-11-03,642.774
